,row_id,x,y,accuracy,time,place_id,hour,weekday,month,year,day
1372389,1372389,1.2378,2.7046,14,55482,8048985799,12.7,3.52916666667,1.28430555556,0.105559360731,38.5291666667
1374044,1374044,1.0903,2.6311,49,369667,6894542773,17.1166666667,4.71319444444,8.55710648148,0.703323820396,256.713194444
1375192,1375192,1.1492,2.6707,105,683138,6313450246,9.63333333333,5.40138888889,3.81337962963,1.29972983257,109.401388889
1376364,1376364,1.1337,2.6209,235,244316,5606572086,15.9333333333,1.66388888889,5.65546296296,0.464832572298,169.663888889
1377223,1377223,1.0736,2.5909,65,192034,1097200869,8.56666666667,0.356944444444,4.44523148148,0.365361491629,133.356944444
1377947,1377947,1.1598,2.687,58,139846,3533177779,2.76666666667,6.11527777778,3.23717592593,0.266069254186,97.1152777778
1378446,1378446,1.1788,2.7095,63,126987,6683426742,4.45,4.18541666667,2.93951388889,0.241603881279,88.1854166667
1378529,1378529,1.1056,2.5846,65,721377,1812226671,22.95,3.95625,4.69854166667,1.37248287671,135.95625
1381572,1381572,1.0318,2.6534,447,582311,6237569496,9.18333333333,5.38263888889,1.4794212963,1.10789764079,39.3826388889
1381632,1381632,1.2468,2.7021,71,597542,9168423783,23.0333333333,1.95972222222,1.83199074074,1.13687595129,49.9597222222
1386220,1386220,1.1782,2.7475,62,89657,5009192468,6.28333333333,6.26180555556,2.07539351852,0.170580289193,62.2618055556
1389501,1389501,1.0499,2.615,42,487500,3333445626,13.0,2.54166666667,11.2847222222,0.927511415525,338.541666667
1389733,1389733,1.11,2.6816,78,629359,4499811760,1.31666666667,3.05486111111,2.56849537037,1.19741057839,72.0548611111
1391818,1391818,1.0634,2.5117,23,721743,3963204952,5.05,4.21041666667,4.70701388889,1.37317922374,136.210416667
1391946,1391946,1.2275,2.6079,4,116565,1097200869,22.75,3.94791666667,2.69826388889,0.221775114155,80.9479166667
1393203,1393203,1.0197,2.5622,79,715091,4932578245,14.1833333333,6.59097222222,4.55303240741,1.36052321157,131.590972222
1393785,1393785,1.239,2.6413,64,222832,7707808405,17.8666666667,0.744444444444,5.15814814815,0.42395738204,154.744444444
1394343,1394343,1.1234,2.5822,828,473009,3121917243,11.4833333333,6.47847222222,10.9492824074,0.899941019787,328.478472222
1396183,1396183,1.0318,2.6991,74,487455,3312463746,12.25,2.51041666667,11.2836805556,0.927425799087,338.510416667
1397064,1397064,1.1657,2.5534,119,688595,7803770431,4.58333333333,2.19097222222,3.93969907407,1.31011225266,113.190972222
1398946,1398946,1.0155,2.6692,312,9346,9632980559,11.7666666667,6.49027777778,0.216342592593,0.0177815829528,6.49027777778
1399491,1399491,1.2306,2.6043,78,632621,7551043473,7.68333333333,5.32013888889,2.64400462963,1.20361681887,74.3201388889
1405679,1405679,1.2414,2.6601,37,768011,6502303487,8.18333333333,1.34097222222,5.77803240741,1.46120814307,168.340972222
1408803,1408803,1.1248,2.5668,65,505988,2355236719,9.13333333333,1.38055555556,11.7126851852,0.962686453577,351.380555556
1409545,1409545,1.1164,2.7078,50,542314,6683426742,14.5666666667,5.60694444444,0.553564814815,1.03179984779,11.6069444444
1409617,1409617,1.0354,2.5939,70,568793,1097200869,23.8833333333,2.99513888889,1.16650462963,1.08217846271,29.9951388889
1409692,1409692,1.0995,2.6871,183,197725,3202755803,7.41666666667,4.30902777778,4.57696759259,0.376189117199,137.309027778
1411927,1411927,1.0572,2.7009,4,537842,3312463746,12.0333333333,2.50138888889,0.450046296296,1.02329147641,8.50138888889
1412160,1412160,1.0824,2.7088,55,47204,2460093296,18.7333333333,4.78055555556,1.09268518519,0.0898097412481,32.7805555556
1412431,1412431,1.216,2.5247,70,413966,3992589015,11.4333333333,0.476388888889,9.5825462963,0.787606544901,287.476388889
1412821,1412821,1.0643,2.6175,27,502597,2814307842,0.616666666667,6.02569444444,11.6341898148,0.9562347793,349.025694444
1415654,1415654,1.1154,2.5742,61,420649,1812226671,2.81666666667,5.11736111111,9.73724537037,0.800321537291,292.117361111
1417173,1417173,1.1961,2.6937,62,361721,6683426742,4.68333333333,6.19513888889,8.3731712963,0.68820585997,251.195138889
1417764,1417764,1.144,2.5004,170,465600,7536975002,8.0,1.33333333333,10.7777777778,0.885844748858,323.333333333
1418230,1418230,1.0823,2.5062,1,411401,3741484405,16.6833333333,5.69513888889,9.5231712963,0.782726407915,285.695138889
1418918,1418918,1.2386,2.7156,12,631944,2946102544,20.4,4.85,2.62833333333,1.20232876712,73.85
1427456,1427456,1.224,2.7205,10,31491,2946102544,20.85,0.86875,0.728958333333,0.0599143835616,21.86875
1428579,1428579,1.1196,2.552,6,438622,4932578245,14.3666666667,3.59861111111,10.153287037,0.83451674277,304.598611111
1429109,1429109,1.1381,2.7242,174,441975,1429569515,22.25,5.92708333333,10.2309027778,0.840896118721,306.927083333
1430597,1430597,1.1913,2.5217,71,633711,3992589015,1.85,6.07708333333,2.66923611111,1.20569063927,75.0770833333
1433100,1433100,1.1258,2.5108,112,507924,3992589015,17.4,2.725,11.7575,0.966369863014,352.725
1436750,1436750,1.1409,2.6212,15,755801,7618896878,20.6833333333,6.86180555556,5.49539351852,1.43797754947,159.861805556
1436957,1436957,1.0212,2.71,77,749458,3312463746,10.9666666667,2.45694444444,5.34856481481,1.42590943683,155.456944444
1439300,1439300,1.0266,2.6021,19,182585,1097200869,19.0833333333,0.795138888889,4.22650462963,0.347383942161,126.795138889
1439397,1439397,1.0457,2.5875,57,626109,1097200869,19.15,0.797916666667,2.49326388889,1.19122716895,69.7979166667
1442422,1442422,1.2418,2.6468,352,545630,7707808405,21.8333333333,0.909722222222,0.630324074074,1.03810882801,13.9097222222
1443000,1443000,1.0586,2.6084,51,173880,7203076986,18.0,1.75,4.025,0.330821917808,120.75
1444572,1444572,1.2313,2.5037,68,596091,2813387656,22.85,0.952083333333,1.79840277778,1.1341152968,48.9520833333
1444702,1444702,1.0018,2.6461,78,387818,6237569496,7.63333333333,3.31805555556,8.97726851852,0.737857686454,269.318055556
1448932,1448932,1.01,2.5871,66,504481,1097200869,8.01666666667,0.334027777778,11.6778009259,0.959819254186,350.334027778
1449535,1449535,1.1023,2.5505,65,527722,7803770431,11.3666666667,2.47361111111,0.215787037037,1.00403729072,1.47361111111
1455103,1455103,1.132,2.6616,6,190811,5261906348,12.1833333333,6.50763888889,4.4169212963,0.363034627093,132.507638889
1455838,1455838,1.2442,2.7456,61,558360,8836862149,18.0,2.75,0.925,1.06232876712,22.75
1458823,1458823,1.2493,2.6751,10,37654,2327054745,3.56666666667,5.14861111111,0.87162037037,0.0716400304414,26.1486111111
1459899,1459899,1.1993,2.6063,61,54149,7551043473,14.4833333333,2.60347222222,1.25344907407,0.103023211568,37.6034722222
1460516,1460516,1.037,2.5986,64,319464,1097200869,20.4,4.85,7.395,0.607808219178,221.85
1460625,1460625,1.1198,2.6798,12,87097,9632980559,11.6166666667,4.48402777778,2.01613425926,0.165709665145,60.4840277778
1462011,1462011,1.0435,2.6806,13,185109,3312463746,13.15,2.54791666667,4.28493055556,0.352186073059,128.547916667
1464556,1464556,1.0205,2.6595,65,336820,3686273628,21.6666666667,2.90277777778,7.79675925926,0.640829528158,233.902777778
1465893,1465893,1.2121,2.5115,57,699608,3992589015,20.1333333333,2.83888888889,4.19462962963,1.33106544901,120.838888889
1466017,1466017,1.2317,2.743,71,104083,8048985799,6.71666666667,2.27986111111,2.4093287037,0.198027016743,72.2798611111
1467180,1467180,1.0407,2.6438,427,219851,1705420368,16.1833333333,5.67430555556,5.08914351852,0.418285768645,152.674305556
1467839,1467839,1.2173,2.7384,166,3346,8048985799,7.76666666667,2.32361111111,0.0774537037037,0.00636605783866,2.32361111111
1469655,1469655,1.1711,2.5008,5,375642,3741484405,20.7,1.8625,8.69541666667,0.714691780822,260.8625
1471096,1471096,1.2437,2.6885,75,659734,2327054745,3.56666666667,3.14861111111,3.27162037037,1.25520167428,93.1486111111
1475139,1475139,1.2119,2.5336,65,647929,3992589015,22.8166666667,1.95069444444,2.99835648148,1.23274162861,84.9506944444
1478126,1478126,1.2296,2.6595,173,592402,5270522918,9.36666666667,5.39027777778,1.71300925926,1.12709665145,46.3902777778
1478132,1478132,1.0766,2.56,165,435746,4932578245,14.4333333333,1.60138888889,10.086712963,0.829044901065,302.601388889
1478673,1478673,1.1705,2.6708,70,500347,3533177779,11.1166666667,4.46319444444,11.5821064815,0.951953957382,347.463194444
1479432,1479432,1.1179,2.5138,20,391645,3992589015,23.4166666667,5.97569444444,9.06585648148,0.745138888889,271.975694444
1479506,1479506,1.0854,2.6691,76,510222,9713454201,7.7,4.32083333333,11.8106944444,0.970742009132,354.320833333
1480205,1480205,1.1721,2.5635,19,129956,2355236719,5.93333333333,6.24722222222,3.00824074074,0.247252663623,90.2472222222
1480276,1480276,1.2153,2.6002,5,84812,4496840916,21.5333333333,2.89722222222,1.96324074074,0.161362252664,58.8972222222
1480776,1480776,1.1197,2.689,6,370756,2541442115,11.2666666667,5.46944444444,8.58231481481,0.705395738204,257.469444444
1483442,1483442,1.2385,2.6626,67,748358,6502303487,16.6333333333,1.69305555556,5.32310185185,1.42381659056,154.693055556
1484975,1484975,1.0121,2.694,168,657715,2460093296,17.9166666667,1.74652777778,3.22488425926,1.25136035008,91.7465277778
1486796,1486796,1.0015,2.5177,79,377078,8606102186,20.6333333333,2.85972222222,8.72865740741,0.717423896499,261.859722222
1487547,1487547,1.0915,2.5756,498,194801,1812226671,6.68333333333,2.27847222222,4.50928240741,0.370625951294,135.278472222
1488536,1488536,1.2328,2.7458,56,177981,3083446565,14.35,4.59791666667,4.11993055556,0.338624429224,123.597916667
1490104,1490104,1.203,2.5252,82,101724,3992589015,15.4,0.641666666667,2.35472222222,0.193538812785,70.6416666667
1490169,1490169,1.0451,2.5178,851,501787,7707340051,11.1166666667,5.46319444444,11.6154398148,0.954693683409,348.463194444
1490718,1490718,1.1806,2.6423,67,571782,7062489558,1.7,5.07083333333,1.23569444444,1.0878652968,32.0708333333
1491178,1491178,1.0326,2.6867,71,124544,3312463746,11.7333333333,2.48888888889,2.88296296296,0.23695585997,86.4888888889
1494577,1494577,1.0472,2.5434,194,82907,4932578245,13.7833333333,1.57430555556,1.91914351852,0.15773782344,57.5743055556
1498879,1498879,1.2348,2.7438,72,105585,8048985799,7.75,3.32291666667,2.44409722222,0.200884703196,73.3229166667
1499810,1499810,1.0577,2.5486,178,389602,4932578245,13.3666666667,4.55694444444,9.01856481481,0.741251902588,270.556944444
1499961,1499961,1.1685,2.6513,61,729706,5261906348,17.7666666667,2.74027777778,4.89134259259,1.38832952816,141.740277778
1501389,1501389,1.1112,2.661,124,168753,5270522918,4.55,5.18958333333,3.90631944444,0.321067351598,117.189583333
1501755,1501755,1.129,2.5716,1,74399,3322359335,15.9833333333,2.66597222222,1.72219907407,0.141550608828,51.6659722222
1501825,1501825,1.0078,2.649,67,33797,6237569496,11.2833333333,2.47013888889,0.782337962963,0.0643017503805,23.4701388889
1505226,1505226,1.147,2.682,33,332354,3533177779,19.2333333333,6.80138888889,7.69337962963,0.632332572298,230.801388889
1506615,1506615,1.101,2.574,10,305410,3322359335,2.16666666667,2.09027777778,7.06967592593,0.581069254186,212.090277778
1507792,1507792,1.1063,2.6597,169,240836,5270522918,5.93333333333,6.24722222222,5.57490740741,0.458211567732,167.247222222
1509047,1509047,1.2333,2.7001,112,93913,1479000473,5.21666666667,2.21736111111,2.17391203704,0.178677701674,65.2173611111
1510728,1510728,1.234,2.7395,50,512923,8048985799,4.71666666667,6.19652777778,11.8732175926,0.975880898021,356.196527778
1511521,1511521,1.0069,2.7221,13,274509,6424972551,15.15,1.63125,6.354375,0.52227739726,190.63125
1513430,1513430,1.1761,2.6846,35,637698,7914558846,20.3,1.84583333333,2.76152777778,1.21327625571,77.8458333333
1514703,1514703,1.0368,2.5301,68,524517,6399991653,5.95,0.247916666667,0.141597222222,0.997939497717,364.247916667
1518664,1518664,1.2335,2.5251,57,483888,3992589015,0.8,0.0333333333334,11.2011111111,0.920639269406,336.033333333
1521698,1521698,1.1328,2.6193,65,441775,5606572086,18.9166666667,5.78819444444,10.2262731481,0.840515601218,306.788194444
1524202,1524202,1.2218,2.5128,77,144983,8137532417,16.3833333333,2.68263888889,3.35608796296,0.275842846271,100.682638889
1524748,1524748,1.2137,2.5895,165,291875,6766324666,16.5833333333,6.69097222222,6.75636574074,0.555317732116,202.690972222
1525542,1525542,1.0586,2.6511,58,156046,1435128522,8.76666666667,3.36527777778,3.61217592593,0.296891171994,108.365277778
1529422,1529422,1.1652,2.7137,743,523241,6683426742,8.68333333333,6.36180555556,0.112060185185,0.995511796043,363.361805556
1530382,1530382,1.032,2.5868,73,492458,1097200869,23.6333333333,5.98472222222,11.3994907407,0.936944444444,341.984722222
1530696,1530696,1.1709,2.5098,174,327748,3741484405,14.4666666667,3.60277777778,7.58675925926,0.623569254186,227.602777778
1538535,1538535,1.2312,2.735,32,538949,8048985799,6.48333333333,3.27013888889,0.475671296296,1.02539764079,9.27013888889
1541972,1541972,1.1513,2.5077,65,448632,2076901394,13.2,3.55,10.385,0.853561643836,311.55
1542982,1542982,1.2096,2.5229,72,594689,3992589015,23.4833333333,6.97847222222,1.76594907407,1.1314478691,47.9784722222
1545229,1545229,1.1824,2.7391,10,354579,4614293027,5.65,1.23541666667,8.20784722222,0.674617579909,246.235416667
1546944,1546944,1.021,2.565,64,54644,1097200869,22.7333333333,2.94722222222,1.26490740741,0.10396499239,37.9472222222
1550135,1550135,1.1497,2.5397,5,94227,7803770431,10.45,2.43541666667,2.18118055556,0.179275114155,65.4354166667
1550240,1550240,1.0992,2.6434,17,314003,6237569496,1.38333333333,1.05763888889,7.26858796296,0.597418188737,218.057638889
1550789,1550789,1.0073,2.6683,19,199267,1582523772,9.11666666667,5.37986111111,4.61266203704,0.379122907154,138.379861111
1553282,1553282,1.0179,2.7426,65,402548,6424972551,13.1333333333,6.54722222222,9.31824074074,0.765882800609,279.547222222
1553436,1553436,1.1605,2.6539,29,639911,6502303487,9.18333333333,3.38263888889,2.81275462963,1.21748668189,79.3826388889
1555728,1555728,1.0621,2.5342,170,387856,5035268417,8.26666666667,3.34444444444,8.97814814815,0.737929984779,269.344444444
1556647,1556647,1.0039,2.5921,206,172027,5421786155,11.1166666667,0.463194444444,3.98210648148,0.327296423135,119.463194444
1558690,1558690,1.1825,2.5908,178,517501,6822359752,9.01666666667,2.37569444444,11.9791898148,0.984590943683,359.375694444
1559593,1559593,1.2071,2.6346,15,316271,3322359335,15.1833333333,2.63263888889,7.32108796296,0.60173325723,219.632638889
1560702,1560702,1.1071,2.614,67,515282,4496840916,20.0333333333,0.834722222222,11.9278240741,0.980369101979,357.834722222
1563059,1563059,1.0416,2.5106,60,203,8606102186,3.38333333333,0.140972222222,0.00469907407407,0.000386225266362,0.140972222222
1563280,1563280,1.0855,2.584,72,412022,6861654717,3.03333333333,6.12638888889,9.5375462963,0.783907914764,286.126388889
1563412,1563412,1.0179,2.5732,65,177331,1097200869,3.51666666667,4.14652777778,4.10488425926,0.337387747336,123.146527778
1565000,1565000,1.1552,2.5871,7,82873,2355236719,13.2166666667,1.55069444444,1.91835648148,0.157673135464,57.5506944444
1565446,1565446,1.0341,2.5908,66,130732,1097200869,18.8666666667,6.78611111111,3.0262037037,0.248729071537,90.7861111111
1571825,1571825,1.0021,2.583,7,314783,1913341282,14.3833333333,1.59930555556,7.28664351852,0.598902207002,218.599305556
1573366,1573366,1.2198,2.6709,52,408825,3533177779,21.75,3.90625,9.46354166667,0.777825342466,283.90625
1575371,1575371,1.2168,2.6727,165,469310,7545157758,21.8333333333,3.90972222222,10.8636574074,0.892903348554,325.909722222
1576099,1576099,1.1276,2.5987,56,297197,1888235595,9.28333333333,3.38680555556,6.87956018519,0.565443302892,206.386805556
1576116,1576116,1.2168,2.5638,832,729495,7710366992,14.25,2.59375,4.88645833333,1.38792808219,141.59375
1576176,1576176,1.0906,2.57,88,560520,1812226671,6.0,4.25,0.975,1.06643835616,24.25
1576873,1576873,1.0256,2.561,56,577389,4932578245,23.15,1.96458333333,1.36548611111,1.09853310502,35.9645833333
1584598,1584598,1.2202,2.5835,127,41522,6766324666,20.0333333333,0.834722222222,0.961157407407,0.078999238965,28.8347222222
1587610,1587610,1.1904,2.6978,74,566329,8277918449,6.81666666667,1.28402777778,1.10946759259,1.07749048706,28.2840277778
1588938,1588938,1.2332,2.5504,169,255188,6097504486,5.13333333333,2.21388888889,5.90712962963,0.485517503805,177.213888889
1589268,1589268,1.0191,2.6853,73,64040,3312463746,11.3333333333,2.47222222222,1.48240740741,0.121841704718,44.4722222222
1593713,1593713,1.2443,2.6415,60,591654,5987464133,20.9,4.87083333333,1.69569444444,1.12567351598,45.8708333333
1593810,1593810,1.0309,2.7136,14,85755,8048985799,13.25,3.55208333333,1.98506944444,0.163156392694,59.5520833333
1595632,1595632,1.1776,2.6926,65,599639,6683426742,9.98333333333,3.41597222222,1.88053240741,1.14086567732,51.4159722222
1597754,1597754,1.2081,2.6833,169,622406,5270522918,5.43333333333,5.22638888889,2.4075462963,1.18418188737,67.2263888889
1607338,1607338,1.238,2.73,53,64796,8048985799,23.9333333333,2.99722222222,1.49990740741,0.123280060883,44.9972222222
1608206,1608206,1.2396,2.7135,59,585357,8048985799,11.95,0.497916666667,1.54993055556,1.11369292237,41.4979166667
1610504,1610504,1.0358,2.682,62,585420,3312463746,13.0,0.541666666667,1.55138888889,1.11381278539,41.5416666667
1612177,1612177,1.1618,2.7481,165,58996,5009192468,23.2666666667,5.96944444444,1.36564814815,0.112245053272,40.9694444444
1612476,1612476,1.1143,2.5307,34,670178,5689129232,9.63333333333,3.40138888889,3.51337962963,1.27507229833,100.401388889
1613434,1613434,1.0292,2.514,71,196659,7707340051,13.65,3.56875,4.55229166667,0.374160958904,136.56875
1614154,1614154,1.1742,2.505,282,650764,3992589015,22.0666666667,3.91944444444,3.06398148148,1.23813546423,86.9194444444
1614265,1614265,1.1113,2.5495,14,159322,4932578245,15.3666666667,5.64027777778,3.68800925926,0.303124048706,110.640277778
1614693,1614693,1.0319,2.638,14,4955,5784939944,10.5833333333,3.44097222222,0.114699074074,0.00942732115677,3.44097222222
1616157,1616157,1.228,2.5619,222,738519,6766324666,20.65,1.86041666667,5.09534722222,1.40509703196,147.860416667
1618001,1618001,1.1142,2.5561,10,24257,4932578245,20.2833333333,2.84513888889,0.56150462963,0.046151065449,16.8451388889
1622115,1622115,1.082,2.5421,56,287633,4932578245,17.8833333333,3.74513888889,6.6581712963,0.54724695586,199.745138889
1622706,1622706,1.0246,2.6815,35,756170,9237487147,2.83333333333,0.118055555556,5.50393518519,1.43867960426,160.118055556
1623028,1623028,1.1942,2.6774,63,342734,3533177779,0.233333333334,0.00972222222222,7.93365740741,0.652081430746,238.009722222
